index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
541,7,541,39,0,0,4,5,39,1,ddrrulurrrrrddldrdddllllluururrdldlrrru,1111111/1110001/1110011/0011111/0111111/0111111/0111111,images/grid_0541_n7_seed541.svg,0.15384615384615385,0.2564102564102564,0.23076923076923078,0.358974358974359,0.5526315789473685,1.7727272727272727,5.0,1.0,1.2034729358976115,1,7.338276526156766,211
497,7,497,41,0,0,5,4,41,1,ddddrdldrrururuululurrdrurddldrdldrdlllur,1011111/1011111/1001111/1000111/1101111/1111111/1111111,images/grid_0497_n7_seed497.svg,0.1951219512195122,0.3170731707317073,0.1951219512195122,0.2926829268292683,0.775,1.28125,4.0,1.0,0.6724198372296879,1,7.341777056512251,212
777,7,777,37,1,0,6,6,37,1,dddddururulurulurrrrrddldrdllulddrrrd,0111111/1110001/1110011/1111111/1111111/1101111/1000001,images/grid_0777_n7_seed777.svg,0.1891891891891892,0.32432432432432434,0.16216216216216217,0.32432432432432434,0.6388888888888888,1.5416666666666667,5.0,1.0,1.1539485353438523,1,7.357088648933032,213
931,7,931,35,0,0,5,3,40,6,ddrurulrrrrdrudddddduullurllllldddurdrru,1111111/1110011/1100001/1111111/1000111/1101001/1111001,images/grid_0931_n7_seed931.svg,0.2,0.325,0.2,0.275,0.5384615384615384,1.8181818181818181,6.0,1.0,1.4024771473219557,1,7.357251925594105,214
219,7,219,42,0,0,2,5,41,0,rrddddldldrrurdrrruuuuuulllddddrdruuluurd,1111111/0011111/0011111/0011111/0111111/1111111/1111111,images/grid_0219_n7_seed219.svg,0.2682926829268293,0.3170731707317073,0.14634146341463414,0.2682926829268293,0.525,1.8636363636363635,6.0,1.0,1.3244365713030424,1,7.393152274214554,215
40,7,40,41,0,0,5,3,40,0,drurrdddllldrrddrrrruuuuuulldrdldrddluld,1111111/1101111/0001111/1111111/1111111/0011111/0011111,images/grid_0040_n7_seed40.svg,0.2,0.325,0.2,0.275,0.5641025641025641,1.7391304347826086,6.0,1.0,1.223586719953938,1,7.397485574932973,216
873,7,873,39,0,0,6,3,43,5,rdldrdldddurururruuulrrrdldrdlddrduullllddr,1101111/1100111/1100111/1111111/1111111/1110011/1011001,images/grid_0873_n7_seed873.svg,0.18604651162790697,0.32558139534883723,0.20930232558139536,0.27906976744186046,0.6904761904761905,1.4333333333333333,4.0,1.0,0.8034647195462633,1,7.399503360558451,217
963,7,963,40,0,0,3,4,39,0,rrdrurrrddddddllluulddllurulurrrururddl,1111111/0011111/0001111/1111111/1111001/1111001/1111111,images/grid_0963_n7_seed963.svg,0.20512820512820512,0.28205128205128205,0.20512820512820512,0.3076923076923077,0.5789473684210527,1.6956521739130435,6.0,1.0,1.158514138649933,1,7.407183670125935,218
952,7,952,43,0,0,5,5,44,2,rdrurrrrddddddlllllluudrruuururrdldlddrurudd,1111111/0111111/0011111/0011111/1011111/1111111/1111111,images/grid_0952_n7_seed952.svg,0.20454545454545456,0.3181818181818182,0.18181818181818182,0.29545454545454547,0.5348837209302325,1.8333333333333333,6.0,1.0,1.4624940645653537,1,7.448673697483516,219
668,7,668,44,0,0,2,5,43,0,ddddddrurdrurrruuuuulllllddrurddldrrruluurd,1111111/1111111/1111111/1011111/1011111/1111111/1111000,images/grid_0668_n7_seed668.svg,0.2558139534883721,0.3023255813953488,0.16279069767441862,0.27906976744186046,0.5238095238095238,1.8695652173913044,6.0,1.0,1.4833671399332156,1,7.458875104463767,220
766,7,766,40,0,0,0,3,41,2,drurdrdrdrddlllluludddrrrrrruuuuluurdllul,1111111/1111111/0001111/1000111/1100011/1111111/1111111,images/grid_0766_n7_seed766.svg,0.24390243902439024,0.24390243902439024,0.21951219512195122,0.2926829268292683,0.6,1.64,6.0,1.0,1.2611106216347556,1,7.466255629075619,221
288,7,288,37,0,0,0,6,38,2,drurddrrddllllddrurdrurdrruulduuuuulrr,1110111/1110010/0011110/0000110/1111111/1111111/1111111,images/grid_0288_n7_seed288.svg,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.6216216216216216,1.5833333333333333,5.0,1.0,0.9965217285917831,1,7.484977117760955,222
465,7,465,42,0,0,5,0,41,0,ddrdrddruuululurrdrurddldddruurdddllllllu,1111110/1111110/1111110/0111111/0011111/1011111/1111111,images/grid_0465_n7_seed465.svg,0.21951219512195122,0.34146341463414637,0.21951219512195122,0.21951219512195122,0.6,1.64,6.0,1.0,1.1271202242884297,1,7.501402112822487,223
911,7,911,36,0,0,4,3,39,4,dduurrdrurrrdddlluurdddrddlllllluudrrru,1111111/1011111/1000111/0000111/1001011/1111001/1111111,images/grid_0911_n7_seed911.svg,0.20512820512820512,0.3076923076923077,0.20512820512820512,0.28205128205128205,0.47368421052631576,2.0526315789473686,6.0,1.0,1.190916684103659,1,7.532945396508231,224
452,7,452,38,0,0,5,3,38,1,rrrdrurrdldrddddlllllluurdrururrddludl,1111111/0001111/0000011/0001111/1111111/1111111/1111111,images/grid_0452_n7_seed452.svg,0.15789473684210525,0.2894736842105263,0.23684210526315788,0.3157894736842105,0.6216216216216216,1.5833333333333333,6.0,1.0,1.1873172373979173,1,7.5388161807720095,225
211,7,211,39,0,0,6,6,40,2,ddrdldddrrrurulldluurrruuulrrrdldrdldrdd,1001111/1000111/1100111/1111111/1111111/1111101/1111001,images/grid_0211_n7_seed211.svg,0.175,0.325,0.175,0.325,0.6410256410256411,1.5384615384615385,3.0,1.0,0.7956984948298923,1,7.548528673583946,226
314,7,314,42,0,0,0,6,44,3,rdrdrduuulrrddrdldlllludddrurdrurdrruluruuuu,1111101/0111101/0011111/1001111/1111111/1111111/1111111,images/grid_0314_n7_seed314.svg,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.29545454545454547,0.6976744186046512,1.4193548387096775,4.0,1.0,0.8715649087810514,1,7.5515052373013285,227
32,7,32,42,0,0,0,5,43,2,drurlddlddddrrrrrrullluldluururdrdrruluruul,1110011/1100001/1111011/1111111/1111111/1111111/1111111,images/grid_0032_n7_seed32.svg,0.23255813953488372,0.23255813953488372,0.20930232558139536,0.32558139534883723,0.6666666666666666,1.4827586206896552,6.0,1.0,1.102370162975571,1,7.583815593108478,228
758,7,758,40,0,0,3,0,39,0,rrddddldrruuuuurrrddlulddrdldrdllllluuu,1111111/0011111/0011111/1011110/1111110/1111110/1111110,images/grid_0758_n7_seed758.svg,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.5,1.95,5.0,1.0,1.3219304066402284,1,7.586265827442644,229
590,7,590,42,0,0,5,2,41,0,dddrdddrrrrruluruuuulllllddrurdrurddllldd,1111111/1111111/1111111/1111111/0110011/0110011/0111111,images/grid_0590_n7_seed590.svg,0.1951219512195122,0.3170731707317073,0.21951219512195122,0.2682926829268293,0.5,1.9523809523809523,5.0,1.0,1.3265131692556302,1,7.5928000957512864,230
274,7,274,38,0,0,2,5,39,2,drudrdlddlddrudrrurdrruluruuuuldlldrdru,1100011/1111111/0111111/0100111/1100011/1101111/1111111,images/grid_0274_n7_seed274.svg,0.2564102564102564,0.3076923076923077,0.15384615384615385,0.28205128205128205,0.7894736842105263,1.2580645161290323,4.0,1.0,0.6204962600539143,1,7.598085524386049,231
275,7,275,42,0,0,5,6,41,0,ddruurrrrrdddlllurrulllddlldrdldrrrrurdru,1111111/1111111/1111111/1111111/1100000/1100111/1111111,images/grid_0275_n7_seed275.svg,0.14634146341463414,0.2682926829268293,0.21951219512195122,0.36585365853658536,0.55,1.7826086956521738,5.0,1.0,1.1016399529843415,1,7.60372803823693,232
3,7,3,40,0,0,0,6,42,3,ddddddrrrrlluluuuuurrdldrdldrrurdrduuuluru,1111001/1111011/1111011/1111111/1111111/1110001/1111100,images/grid_0003_n7_seed3.svg,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5853658536585366,1.68,6.0,1.0,1.3481839637082176,1,7.627383524658887,233
43,7,43,42,0,0,5,1,42,1,ddddddrrurdrrruluruluruuldlullldrrdrlllddd,1111111/1111111/1111111/1100011/1100011/1111011/1111111,images/grid_0043_n7_seed43.svg,0.19047619047619047,0.30952380952380953,0.23809523809523808,0.2619047619047619,0.6097560975609756,1.6153846153846154,6.0,1.0,1.1461280327501029,1,7.6361056064320705,234
924,7,924,40,0,0,4,2,42,3,rdddruuurdrdrduuulrrddddddlluudldllluurdru,1111111/0111111/0110111/0110011/1110101/1111101/1111111,images/grid_0924_n7_seed924.svg,0.2619047619047619,0.35714285714285715,0.16666666666666666,0.21428571428571427,0.5853658536585366,1.68,6.0,1.0,1.156546583584077,1,7.640435381812168,235
620,7,620,43,0,0,6,5,43,1,drddldddrrrrululdluuruururrrddluldldrrrdddl,1001111/1111111/0111111/1111111/1111001/1111101/1111111,images/grid_0620_n7_seed620.svg,0.18604651162790697,0.32558139534883723,0.18604651162790697,0.3023255813953488,0.6428571428571429,1.5357142857142858,4.0,1.0,0.8652886742561227,1,7.650514253821834,236
534,7,534,43,0,0,4,0,44,2,rrddrrulurrrdldrdldrddlululldrdrlllluruuludd,1111111/0011111/1011111/1100011/1111111/1111111/1111111,images/grid_0534_n7_seed534.svg,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.7209302325581395,1.375,4.0,1.0,0.6959705453537527,1,7.653513729868503,237
710,7,710,38,0,0,5,5,38,1,dddrurulurrrdrduurddddddlllluuurddrurd,1111111/1110111/1110011/1111001/0011111/0011111/0011111,images/grid_0710_n7_seed710.svg,0.23684210526315788,0.3684210526315789,0.13157894736842105,0.2631578947368421,0.5675675675675675,1.7272727272727273,6.0,1.0,1.2856486930664497,1,7.661598003634383,238
279,7,279,43,0,0,4,5,43,1,drdruulrrrdrurddldrdddlllllluurdruurrdldrru,1111111/1110111/0110011/0011111/1111111/1111111/1111111,images/grid_0279_n7_seed279.svg,0.18604651162790697,0.27906976744186046,0.20930232558139536,0.32558139534883723,0.6428571428571429,1.5357142857142858,6.0,1.0,1.0516022760239612,1,7.665434549100094,239
906,7,906,40,0,0,4,6,40,1,ddddddrrulurulurulurrrdlrdrurddldldrdruu,1111100/1111111/1110111/1110011/1110111/1110111/1110011,images/grid_0906_n7_seed906.svg,0.225,0.325,0.15,0.3,0.7435897435897436,1.3333333333333333,6.0,1.0,0.9775252199076787,1,7.673461690961888,240
357,7,357,41,0,0,2,4,44,4,ddduuurrddruurrrddddddllllllrururdrruluruuld,1111111/1011111/1011111/1000111/0011111/0111111/1111111,images/grid_0357_n7_seed357.svg,0.25,0.29545454545454547,0.18181818181818182,0.2727272727272727,0.5116279069767442,1.9130434782608696,6.0,1.0,1.4420107784153913,1,7.675076145937148,241
728,7,728,33,0,0,5,3,40,8,drrurrddrurdddlddruuuuuulllllddddlddrrru,1111111/1110111/0100111/0100001/1100011/1001011/1111011,images/grid_0728_n7_seed728.svg,0.225,0.35,0.175,0.25,0.46153846153846156,2.1052631578947367,6.0,1.0,1.44712916682816,1,7.678155023811766,242
201,7,201,40,0,0,2,4,40,1,rlddrrddllddrurdrurruruuuulllddddruruuld,1101111/1001111/1111111/0011111/1111111/1111110/1111000,images/grid_0201_n7_seed201.svg,0.25,0.3,0.175,0.275,0.6153846153846154,1.6,4.0,1.0,0.8944271909999159,1,7.716479592392806,243
284,7,284,39,0,0,4,0,40,2,drduurrddddldrruuuuurrdldrdldddrlllllluu,1111111/1101111/0101111/0001111/1011110/1011110/1111111,images/grid_0284_n7_seed284.svg,0.225,0.325,0.225,0.225,0.5128205128205128,1.9047619047619047,6.0,1.0,1.4110030847646717,1,7.736129093132851,244
356,7,356,39,0,0,2,6,40,2,ddddddrurrrrrduulllllururullduurrrdrurdd,1111111/1111111/1111001/1110000/1111111/1111111/1100001,images/grid_0356_n7_seed356.svg,0.225,0.275,0.175,0.325,0.5128205128205128,1.9047619047619047,6.0,1.0,1.5088551921671292,1,7.741316406426237,245
438,7,438,38,0,0,4,0,40,3,rddrdduurulurrrrddlulddrrdddluldllludluu,1111111/0111111/0111111/0010111/1010001/1100111/1111111,images/grid_0438_n7_seed438.svg,0.225,0.325,0.225,0.225,0.6410256410256411,1.5384615384615385,4.0,1.0,0.7956984948298924,1,7.749374759568451,246
689,7,689,40,0,0,5,1,40,1,rdldddddrrrurdrrulruuuuuldddluldlulddrdl,1100011/1100011/1111111/1111111/1110001/1111111/1111111,images/grid_0689_n7_seed689.svg,0.225,0.35,0.2,0.225,0.6410256410256411,1.5384615384615385,5.0,1.0,1.1512791959304434,1,7.750784695125027,247
212,7,212,43,0,0,6,4,42,0,ddddddrruluuurururrrddluldldldrrurrdldrdll,1001111/1011111/1111111/1111111/1111111/1110011/1110111,images/grid_0212_n7_seed212.svg,0.19047619047619047,0.3333333333333333,0.19047619047619047,0.2857142857142857,0.6585365853658537,1.5,6.0,1.0,1.0522085616183026,1,7.754358207956513,248
819,7,819,39,0,0,3,0,41,3,drurrddruurrdldrddddlllullldrrrrruuulllll,1111111/1101111/0001111/1111111/0000011/1111011/1111111,images/grid_0819_n7_seed819.svg,0.17073170731707318,0.24390243902439024,0.2926829268292683,0.2926829268292683,0.475,2.05,5.0,1.0,1.3219304066402287,1,7.761274703144841,249
656,7,656,42,0,0,2,6,42,1,ddduruurrdldrdldrrdlllldrrrrrruluruluuurdd,1111011/1111011/1111011/1011011/0011111/1111111/1111111,images/grid_0656_n7_seed656.svg,0.21428571428571427,0.2619047619047619,0.19047619047619047,0.3333333333333333,0.6097560975609756,1.6153846153846154,6.0,1.0,1.1792084397504532,1,7.768007263525012,250
730,7,730,36,0,0,6,5,35,0,ddddddrurrulluurulurrdrurrdldrddddl,1111111/1111111/1110011/1100001/1111001/1111001/1100011,images/grid_0730_n7_seed730.svg,0.2,0.37142857142857144,0.14285714285714285,0.2857142857142857,0.6176470588235294,1.5909090909090908,6.0,1.0,1.193127704400608,1,7.804116478454448,251
688,7,688,40,0,0,5,3,40,1,rrdllddrdlddrurdrrrruuuuuullrddldrddluld,1110111/1110011/1000111/1100111/1101111/1111111/1111111,images/grid_0688_n7_seed688.svg,0.2,0.325,0.2,0.275,0.6153846153846154,1.6,6.0,1.0,1.1313708498984762,1,7.818038847802353,252
483,7,483,43,0,0,6,0,44,2,rdrurrrrddddddlllluurdrrululuurrddulllldlddd,1111111/0111111/0111111/1101111/1011111/1011111/1011111,images/grid_0483_n7_seed483.svg,0.18181818181818182,0.3181818181818182,0.25,0.25,0.5116279069767442,1.9130434782608696,6.0,1.0,1.3485271668931151,1,7.818925522837086,253
254,7,254,40,0,0,5,5,40,1,rdldrddddlrrrrrruuuuuulddlulldrdlddrurdr,1100011/1111111/1111111/0111001/0111101/0111111/1111111,images/grid_0254_n7_seed254.svg,0.2,0.325,0.175,0.3,0.5897435897435898,1.6666666666666667,6.0,1.0,1.4624940645653532,1,7.840501307712803,254
630,7,630,40,0,0,0,1,39,0,dddrddruuruurdddlddrurdruulurulurulllll,1111111/1001111/1001111/1111111/0111111/0111111/0001111,images/grid_0630_n7_seed630.svg,0.28205128205128205,0.28205128205128205,0.20512820512820512,0.23076923076923078,0.6578947368421053,1.5,5.0,1.0,0.9302605094190635,1,7.8559710069121325,255
858,7,858,42,0,0,3,6,41,0,ddddrdldrrurdrurdruululullulurrdrurrdldrd,1111111/1111111/1011111/1000111/1100011/1111111/1111111,images/grid_0858_n7_seed858.svg,0.21951219512195122,0.2926829268292683,0.17073170731707318,0.3170731707317073,0.8,1.2424242424242424,4.0,1.0,0.6045435558563638,1,7.878788015444362,256
751,7,751,42,0,0,4,4,44,3,drurrdrurrdldldldlddlluuruddrrdrrruuuudlddlu,1111111/1101111/0000111/0101111/1111111/1111111/1111111,images/grid_0751_n7_seed751.svg,0.22727272727272727,0.3181818181818182,0.18181818181818182,0.2727272727272727,0.6976744186046512,1.4193548387096775,4.0,1.0,0.7082096258096823,1,7.8831889057844515,257
194,7,194,43,0,0,4,6,42,0,ddrdldddrurdrurdrrululurullullurrrdrurdddd,1111111/1111111/1101111/1100111/1000111/1111111/1111111,images/grid_0194_n7_seed194.svg,0.21428571428571427,0.30952380952380953,0.16666666666666666,0.30952380952380953,0.7317073170731707,1.3548387096774193,4.0,1.0,0.7426364150465379,1,7.888879999056603,258
169,7,169,44,0,0,1,2,43,0,ddddddrurdrurdrruluruuuulllllddrdrrruuldlul,1111111/1111111/1111111/1011111/1000011/1111111/1111111,images/grid_0169_n7_seed169.svg,0.2558139534883721,0.27906976744186046,0.20930232558139536,0.2558139534883721,0.5952380952380952,1.6538461538461537,6.0,1.0,1.3284550799361958,1,7.903733874843235,259
262,7,262,41,0,0,4,0,42,2,durrddrddldrruuuulurrrdldrdldrddludllllluu,1111111/1011111/0011111/0001111/1011111/1011111/1111111,images/grid_0262_n7_seed262.svg,0.21428571428571427,0.30952380952380953,0.23809523809523808,0.23809523809523808,0.6341463414634146,1.5555555555555556,5.0,1.0,0.9938079899999066,1,7.947474905513428,260
392,7,392,39,0,0,0,1,39,1,dddrurrdldlddruruddrurdruuuuuulddluulll,1111111/1000111/1111111/1111001/0111001/0111111/0111111,images/grid_0392_n7_seed392.svg,0.3076923076923077,0.3076923076923077,0.1794871794871795,0.20512820512820512,0.631578947368421,1.56,6.0,1.0,1.0983624174196784,1,7.99329483680633,261
411,7,411,39,0,0,0,6,38,0,drdlddrurddldrrrrruuulldrdlluuuuurrdru,1001111/1101011/1101000/1111111/1111111/0111111/0111111,images/grid_0411_n7_seed411.svg,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.5945945945945946,1.6521739130434783,5.0,1.0,1.1650226962586316,1,8.007084510278917,262
442,7,442,40,0,0,1,5,40,1,ddrddddlrrrrrullluurrrruuullllldrdrurdru,1111111/1111111/1111111/0111111/0110000/0111110/1111110,images/grid_0442_n7_seed442.svg,0.2,0.225,0.225,0.35,0.48717948717948717,2.0,5.0,1.0,1.4142135623730951,1,8.008286111404727,263
18,7,18,43,0,0,6,2,42,0,dddrdlddrururdruuuulllurrrrrdldrdldrdldlll,1111111/1111111/1000111/1100111/1111111/1111111/1111110,images/grid_0018_n7_seed18.svg,0.16666666666666666,0.30952380952380953,0.23809523809523808,0.2857142857142857,0.6585365853658537,1.5,5.0,1.0,1.0522085616183026,1,8.012360165662747,264
469,7,469,37,0,0,6,4,38,2,ddddddruurluuuurdrduurdrurddldrdldrdll,1111111/1111111/1101011/1100011/1110011/1100011/1100111,images/grid_0469_n7_seed469.svg,0.23684210526315788,0.39473684210526316,0.13157894736842105,0.23684210526315788,0.6756756756756757,1.4615384615384615,6.0,1.0,1.1173722343333807,1,8.03802323455446,265
559,7,559,39,0,0,6,0,40,2,rrrdrurrdlrdddddlllullurrrrdluullluldddd,1111111/0001111/1100001/1111101/1111111/1111111/1001111,images/grid_0559_n7_seed559.svg,0.15,0.3,0.275,0.275,0.5128205128205128,1.9047619047619047,5.0,1.0,1.230747426982865,1,8.05863556633596,266
545,7,545,41,0,0,6,2,40,0,ddrrulurrrrrdldrddddluuululddlulldrdldrr,1111111/1110011/1111111/1111111/1111011/1100011/1110011,images/grid_0545_n7_seed545.svg,0.175,0.325,0.225,0.275,0.6410256410256411,1.5384615384615385,5.0,1.0,1.0088366960464616,1,8.066176724312015,267
343,7,343,43,0,0,2,4,42,0,ddrdldrdldrrruurddrruluruluruuldlullldrrdr,1111111/1111111/1101111/1100011/1101111/1101111/1111111,images/grid_0343_n7_seed343.svg,0.21428571428571427,0.2619047619047619,0.21428571428571427,0.30952380952380953,0.7560975609756098,1.3125,3.0,1.0,0.582961190818051,1,8.116005754681671,268
975,7,975,38,0,0,1,1,40,3,dddrdrdrllluddrrrrrrulurullruruuldlullld,1111111/1100111/1000011/1100111/1110011/1111011/1111111,images/grid_0975_n7_seed975.svg,0.2,0.225,0.275,0.3,0.6410256410256411,1.5384615384615385,6.0,1.0,1.1173722343333807,1,8.117729578183,269
992,7,992,38,0,0,6,3,39,2,dddddurrrrruullllduuurdrurdrurdddddllld,1111111/1111111/1111111/1100011/1111111/1001111/0001000,images/grid_0992_n7_seed992.svg,0.20512820512820512,0.358974358974359,0.1794871794871795,0.2564102564102564,0.47368421052631576,2.0526315789473686,5.0,1.0,1.5380672838107852,1,8.12210085952353,270
739,7,739,41,0,0,1,5,42,2,ddururrrrrddddddluldllllururdrurululurrdur,1111111/1111111/1011101/0001101/0111101/1111111/1111111,images/grid_0739_n7_seed739.svg,0.23809523809523808,0.2619047619047619,0.19047619047619047,0.30952380952380953,0.6585365853658537,1.5,6.0,1.0,1.267731382092775,1,8.137098879951719,271
904,7,904,35,0,0,3,6,39,5,druddrurrrurldldllddldldrrurdrrrullurru,1100011/1111110/0111100/0010001/0110111/1111111/1111111,images/grid_0904_n7_seed904.svg,0.1794871794871795,0.2564102564102564,0.20512820512820512,0.358974358974359,0.7368421052631579,1.3448275862068966,3.0,1.0,0.6032019201564105,1,8.159094927031923,272
787,7,787,41,0,0,5,5,42,2,drdldrdlddrurururuuuldrrrdldrdddllllurrurd,1001100/1101111/1100111/1101111/1111111/1111111/1111111,images/grid_0787_n7_seed787.svg,0.19047619047619047,0.30952380952380953,0.19047619047619047,0.30952380952380953,0.7317073170731707,1.3548387096774193,4.0,1.0,0.784872584554609,1,8.188463185050674,273
293,7,293,42,0,0,1,6,43,2,ddddddrruluruluuurrrldldrdrurddlddrruluruuu,1111100/1111001/1111111/1111111/1110111/1110111/1110111,images/grid_0293_n7_seed293.svg,0.27906976744186046,0.3023255813953488,0.13953488372093023,0.27906976744186046,0.6428571428571429,1.5357142857142858,6.0,1.0,1.0850326807830937,1,8.204336819273426,274
918,7,918,40,0,0,6,0,40,1,dddruuurrrrrlddlulldrdldrrrdrdlluldluldl,1111111/1111110/1111110/1111000/0011110/0111111/1111111,images/grid_0918_n7_seed918.svg,0.15,0.3,0.275,0.275,0.6666666666666666,1.4814814814814814,5.0,1.0,0.9572479987644507,1,8.213009035013174,275
847,7,847,38,0,0,1,5,38,1,rdrlldrrrrdldlldldrrurdrrrullurruuuuld,1100011/1110011/1111101/0001101/0111111/1111111/1111111,images/grid_0847_n7_seed847.svg,0.18421052631578946,0.21052631578947367,0.23684210526315788,0.3684210526315789,0.6486486486486487,1.52,4.0,1.0,0.8997777503361594,1,8.239479909925288,276
576,7,576,41,0,0,6,0,42,2,rrddllddrurddruuuuurrrddduullddddrrdllllll,1111111/0011111/1111101/1111101/1111100/0011111/1111111,images/grid_0576_n7_seed576.svg,0.19047619047619047,0.3333333333333333,0.23809523809523808,0.23809523809523808,0.4146341463414634,2.3333333333333335,6.0,1.0,1.3743685418725535,1,8.326742559553068,277
381,7,381,42,0,0,2,5,41,0,rddrddllddrurdrrruuuruuulllldrddddruuuurd,1111111/0111111/0111111/0011111/1111110/1111110/1111110,images/grid_0381_n7_seed381.svg,0.2682926829268293,0.3170731707317073,0.14634146341463414,0.2682926829268293,0.525,1.8636363636363635,4.0,1.0,1.0993987838588932,1,8.33229778689479,278
782,7,782,38,0,0,6,1,37,0,ddruurdrurdrurddddddlllurrulllulldddr,1111111/1111111/1100001/1110001/1011111/1001111/1101111,images/grid_0782_n7_seed782.svg,0.1891891891891892,0.35135135135135137,0.21621621621621623,0.24324324324324326,0.5833333333333334,1.6818181818181819,6.0,1.0,1.1826919846597899,1,8.346898020534601,279
821,7,821,40,0,0,6,4,42,3,ddruurrrrrldllldrdllldrdldrrrururuddurddll,1111111/1111110/1111000/1111010/1100111/1101111/1111111,images/grid_0821_n7_seed821.svg,0.14285714285714285,0.2857142857142857,0.23809523809523808,0.3333333333333333,0.6341463414634146,1.5555555555555556,5.0,1.0,0.955813918560292,1,8.36112222840228,280
285,7,285,39,1,0,2,2,39,1,ddrdlddrururddlrrurdruuluruuulddluuldld,0001111/1011111/1010111/1100011/1111011/1111111/1111111,images/grid_0285_n7_seed285.svg,0.28205128205128205,0.3076923076923077,0.1794871794871795,0.23076923076923078,0.7631578947368421,1.3,3.0,1.0,0.5259911279353167,1,8.361366411381693,281
116,7,116,39,0,0,0,5,41,3,drurlddddlddrururddlrrrruuuuldddluulururu,1110010/1100110/0101111/0101111/1111111/1111111/1111111,images/grid_0116_n7_seed116.svg,0.2926829268292683,0.2926829268292683,0.14634146341463414,0.2682926829268293,0.65,1.5185185185185186,4.0,1.0,0.9951873216699558,1,8.370392567865025,282
670,7,670,42,0,0,5,3,44,3,ddurrdrururrdldrddddlllllluurdrururudrddludl,1000111/1111111/1011111/0001111/1111111/1111111/1111111,images/grid_0670_n7_seed670.svg,0.20454545454545456,0.3181818181818182,0.20454545454545456,0.2727272727272727,0.6976744186046512,1.4193548387096775,6.0,1.0,1.0402913223611032,1,8.37136212642374,283
16,7,16,39,0,0,1,3,42,4,dddrdrddllrrrrrruuuuuuddldldrdlluululuurdr,1110001/1111001/1110011/1111111/0111111/0011111/1111111,images/grid_0016_n7_seed16.svg,0.2619047619047619,0.2857142857142857,0.19047619047619047,0.2619047619047619,0.5609756097560976,1.75,6.0,1.0,1.3919410907075054,1,8.376692758809828,284
985,7,985,41,0,0,5,3,42,2,drurrrrrdldldlluddllddrurdrrrruuuudlddluld,1111111/1100011/0010111/0011111/1111111/1111111/1111111,images/grid_0985_n7_seed985.svg,0.19047619047619047,0.30952380952380953,0.21428571428571427,0.2857142857142857,0.6341463414634146,1.5555555555555556,5.0,1.0,1.0657403385139377,1,8.39525324323203,285
861,7,861,41,3,0,5,3,41,1,drdrdrrrruuuuuullldllddrurddlrruuurddddll,0001111/0111111/0111111/1111111/1111111/0111111/0011111,images/grid_0861_n7_seed861.svg,0.24390243902439024,0.2926829268292683,0.1951219512195122,0.2682926829268293,0.5,1.9523809523809523,6.0,1.0,1.3265131692556302,1,8.395712394094229,286
46,7,46,38,0,0,6,6,38,1,ddruurdrdldlldrddruururdduruuuurdddddd,1110011/1111011/1111011/1111111/1111111/0110101/0110001,images/grid_0046_n7_seed46.svg,0.2631578947368421,0.42105263157894735,0.07894736842105263,0.23684210526315788,0.6216216216216216,1.5833333333333333,6.0,1.0,1.1516895800904379,1,8.411523602443928,287
842,7,842,41,0,0,0,4,42,2,ddddddrrrurdrrulululllduuuurddrrrdrduuulul,1110110/1110011/1111111/1111111/1100111/1001111/1111111,images/grid_0842_n7_seed842.svg,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.2619047619047619,0.5609756097560976,1.75,6.0,1.0,1.2665570127975554,1,8.417844541323026,288
147,7,147,40,0,0,1,4,39,0,drurrrrrddddddluldluldllururulururdrrul,1111111/1111111/0111111/0110001/0110001/1111111/1111111,images/grid_0147_n7_seed147.svg,0.23076923076923078,0.2564102564102564,0.20512820512820512,0.3076923076923077,0.7105263157894737,1.3928571428571428,6.0,1.0,1.1753201908503097,1,8.505621232292567,289
825,7,825,40,1,0,5,3,39,0,rdlddddrrrrruuuruuulddluldldlddrururddl,0000011/1101111/1111111/1111111/1111110/1111110/1111110,images/grid_0825_n7_seed825.svg,0.23076923076923078,0.3333333333333333,0.1794871794871795,0.2564102564102564,0.631578947368421,1.56,5.0,1.0,1.061319932913728,1,8.510323406647636,290
776,7,776,40,0,0,2,1,41,2,ddddddrururuurdddldlrrrruluruluruudlllldl,1000001/1011111/1111111/1001111/1011111/1111111/1111111,images/grid_0776_n7_seed776.svg,0.24390243902439024,0.2926829268292683,0.21951219512195122,0.24390243902439024,0.625,1.5769230769230769,6.0,1.0,1.245702672361665,1,8.565060760210411,291
